Key	Value
[SCHOOL]的长老皮笑肉不笑的看了你一样，似乎想动手，但最终掉转方向离去。	[SCHOOL] Trưởng lão ngoài cười nhưng trong không cười nhìn ngươi đồng dạng, tựa hồ muốn động thủ, nhưng cuối cùng quay lại phương hướng rời đi.
[NAME]选择无视对面，可[SCHOOL]的长老却不准备放过他，他目露凶光，挥手就拦住[NAME]的去路，并发动了猛烈的攻击。	[NAME] Lựa chọn không nhìn đối diện, nhưng [SCHOOL] Trưởng lão lại không định bỏ qua hắn, hắn mắt lộ ra hung quang, phất tay liền ngăn lại [NAME] Đường đi, đồng phát động công kích mãnh liệt.
双方斗了几个回合，[NAME]感觉灵气不继，一时疏忽被对方破了法术。[SCHOOL]的长老招招夺命，[NAME]拼尽全力才逃脱了[SCHOOL]的长老的追杀。	Song phương đấu mấy hiệp, [NAME] Cảm giác linh khí không kế, nhất thời sơ sẩy bị đối phương phá pháp thuật.[SCHOOL] Trưởng lão chiêu chiêu đoạt mệnh, [NAME] Đem hết toàn lực mới đào thoát [SCHOOL] Trưởng lão truy sát.
[SCHOOL]的长老看到[NAME]神色不忿，但是想了想[NAME]在修行界的凶威还是啐了一口，扭头离去。	[SCHOOL] Trưởng lão nhìn thấy [NAME] Thần sắc không cam lòng, nhưng là nghĩ nghĩ [NAME] Tại tu hành giới hung uy vẫn là gắt một cái, quay đầu rời đi.
[SCHOOL]的长老大喝一声歪门邪道，人人得而诛之，挥手祭出随身法宝，对[NAME]发起凌厉的攻势。	[SCHOOL] Trưởng lão hét lớn một tiếng bàng môn tà đạo, người người có thể tru diệt, phất tay tế ra tùy thân pháp bảo, đối [NAME] Khởi xướng lăng lệ thế công.
[NAME]见对方招数精奇，先失了胆气。只得卖了个破绽，付出受了几处伤的代价借遁光逃离。	[NAME] Thấy đối phương chiêu số tinh kỳ, trước mất dũng khí. Đành phải bán cái sơ hở, nỗ lực thụ mấy chỗ tổn thương đại giới mượn độn quang thoát đi.
[SCHOOL]为迎接[NAME]来临，派遣诸多弟子相迎。恭敬的无以复加。[NAME]乐得自在，在[SCHOOL]逍遥了几天，而后离去。	[SCHOOL] Vì nghênh đón [NAME] Tiến đến, điều động rất nhiều đệ tử đón lấy. Cung kính tột đỉnh.[NAME] Mừng rỡ tự tại, tại [SCHOOL] Tiêu dao mấy ngày, sau đó rời đi.
[NAME]拜访了[SCHOOL]的掌门，掌门十分感谢[NAME]的门派这些年对[SCHOOL]的弟子的关照。他代表[SCHOOL]将镇派法宝赠与[NAME]。希望两派可以在将来继续守望相助，友谊长存。	[NAME] Bái phỏng [SCHOOL] Chưởng môn, chưởng môn mười phần cảm tạ [NAME] Môn phái những năm này đối [SCHOOL] Đệ tử chiếu cố. Hắn đại biểu [SCHOOL] Đem trấn phái pháp bảo tặng cùng [NAME]. Hi vọng hai phái có thể tại tương lai tiếp tục cùng nhau trông coi, hữu nghị trường tồn.
红云神砂	Hồng vân thần cát
丹霞宗镇派法宝，以万年朱砂炼制，破一切邪秽。	Đan hà tông trấn phái pháp bảo, lấy vạn năm chu sa luyện chế, phá hết thảy tà uế.
天莲剑	Thiên liên kiếm
昆仑宫镇派法宝，以五色金莲为胎铸成剑形，深具灵性。	Côn Luân cung trấn phái pháp bảo, lấy ngũ sắc Kim Liên vì thai đúc thành hình kiếm, rất sâu xa linh tính.
天极神针	Thiên cực thần châm
极天宫镇派法宝，以天地灵药琅琊果为材料制成针体，又用天雷淬炼百年而成。	Cực Thiên Cung trấn phái pháp bảo, lấy thiên địa linh dược Lang Gia quả làm tài liệu chế thành châm thể, lại dùng Thiên Lôi rèn luyện trăm năm mà thành.
紫霞锁云镯	Tử Hà khóa mây vòng tay
紫霄宗镇派法宝，以天地灵药木枯藤打造而成，威力不凡。	Tử Tiêu tông trấn phái pháp bảo, lấy thiên địa linh dược mộc Khô Đằng chế tạo thành, uy lực bất phàm.
五雷镇狱神符	Ngũ Lôi Trấn Ngục thần phù
玄一道镇派之宝，以太古陨星为原料制成的法宝，上面刻五雷天心正法，威力惊人。	Huyền Nhất đạo bảo vật trấn phái, lấy Thái Cổ sao băng vì nguyên liệu chế thành pháp bảo, phía trên khắc Ngũ Lôi Thiên Tâm chính pháp, uy lực kinh người.
青索剑	Thanh Tác kiếm
青莲剑宗镇派之宝，以陨星之铁锻造，锋利无匹。	Thanh Liên Kiếm Tông bảo vật trấn phái, lấy sao băng chi sắt rèn đúc, sắc bén vô song.
寒织五云帕	Lạnh dệt Ngũ Vân khăn
栖霞宗镇派之宝，以冰蚕丝织成，神妙非常。	Tê Hà tông bảo vật trấn phái, lấy băng tằm tơ dệt thành, thần diệu phi thường.
百灵腐仙剑	Bách linh hủ tiên kiếm
百蛮山镇派邪剑，以数百妖兽内丹铸成，一旦祭出，邪气滔天。	Bách Man Sơn trấn phái tà kiếm, lấy mấy trăm yêu thú nội đan đúc thành, một khi tế ra, tà khí ngập trời.
元磁两心环	Nguyên từ lưỡng tâm vòng
七仟坞镇派之宝，威力惊人且深具灵性，传说法宝有自我意识，只要认主，哪怕是白痴都可以使用。	Bảy thiên ổ bảo vật trấn phái, uy lực kinh người lại rất sâu xa linh tính, truyền thuyết pháp bảo có bản thân ý thức, chỉ cần nhận chủ, cho dù là ngớ ngẩn cũng có thể sử dụng.
七杀剑	Thất Sát Kiếm
黑山镇派之宝，历经数次正邪大战，无物不斩。	Hắc Sơn bảo vật trấn phái, trải qua mấy lần chính tà đại chiến, không có gì không trảm.
合欢铃	Đoàn tụ linh
合欢派镇派法宝，用千棱神玉制成，细看之下有神光流转其中。	Hợp Hoan phái trấn phái pháp bảo, dùng ngàn lăng thần ngọc chế thành, nhìn kỹ phía dưới có thần quang lưu chuyển trong đó.
[NAME]拜访了[SCHOOL]的掌门，掌门十分感谢[NAME]的门派这些年对[SCHOOL]的弟子的关照。他代表[SCHOOL]将一本上古时期人类炼体大能所创的功法赠予[NAME]。希望两派可以在将来继续守望相助，友谊长存。	[NAME] Bái phỏng [SCHOOL] Chưởng môn, chưởng môn mười phần cảm tạ [NAME] Môn phái những năm này đối [SCHOOL] Đệ tử chiếu cố. Hắn đại biểu [SCHOOL] Đem một bản thời kỳ Thượng Cổ nhân loại luyện thể đại năng sáng tạo công pháp tặng cho [NAME]. Hi vọng hai phái có thể tại tương lai tiếp tục cùng nhau trông coi, hữu nghị trường tồn.
[NAME]拜访了[SCHOOL]的掌门，掌门十分感谢[NAME]的门派这些年对[SCHOOL]的弟子的关照。他代表[SCHOOL]将一枚玄武灵玉赠予[NAME]。希望两派可以在将来继续守望相助，友谊长存。	[NAME] Bái phỏng [SCHOOL] Chưởng môn, chưởng môn mười phần cảm tạ [NAME] Môn phái những năm này đối [SCHOOL] Đệ tử chiếu cố. Hắn đại biểu [SCHOOL] Đem một viên Huyền Vũ linh ngọc tặng cho [NAME]. Hi vọng hai phái có thể tại tương lai tiếp tục cùng nhau trông coi, hữu nghị trường tồn.
[NAME]此次来极天宫，无意间看到极天宫一名刚入门的弟子正喃喃自语的阅读一本书册。[NAME]十分好奇，遂上前询问。那名弟子考虑到[NAME]的宗门也是名满天下的大派且与本派交好，于是便笑着解释了一番。	[NAME] Lần này tới cực Thiên Cung, trong lúc vô tình nhìn thấy cực Thiên Cung một đệ tử mới nhập môn chính tự lầm bầm đọc một quyển sách.[NAME] Hết sức tò mò, liền tiến lên hỏi thăm. Tên đệ tử kia cân nhắc đến [NAME] Tông môn cũng là danh khắp thiên hạ đại phái lại cùng bản phái giao hảo, thế là liền cười giải thích một phen.
原来极天宫开派宗师开宗立派后便游历人间，最后下落不明。只有古代留下的孤本《群仙录》记载其最后游戏人间的传说故事。历代极天宫弟子无事之时都会翻阅此册，一方面瞻仰祖师，一方面也希望都在据此寻找开派宗师的遗蜕线索。	Nguyên lai cực Thiên Cung khai phái tông sư khai tông lập phái sau liền du lịch nhân gian, cuối cùng tung tích không rõ. Chỉ có cổ đại lưu lại bản độc nhất 《 Quần tiên ghi chép 》 Ghi chép cuối cùng dạo chơi nhân gian truyền thuyết cố sự. Lịch đại cực Thiên Cung đệ tử vô sự thời điểm đều sẽ đọc qua này sách, một phương diện chiêm ngưỡng tổ sư, một phương diện cũng hi vọng đều tại dưới đây tìm kiếm khai phái tông sư lột xác manh mối.
[NAME]心中一动，便问这名弟子讨要了一份副本好回去研读。	[NAME] Trong lòng hơi động, liền hỏi tên đệ tử này đòi hỏi một phần phó bản xong trở về nghiên cứu.
[NAME]拜访了[SCHOOL]，[SCHOOL]上下十分欢迎你的来访，他们盛情邀请[NAME]在此小住了几天，并带他游览了[SCHOOL]附近。在这些日子里，[NAME]与诸位同道切磋道法，谈天说地，十分尽兴。	[NAME] Bái phỏng [SCHOOL], [SCHOOL] Trên dưới mười phần hoan nghênh ngươi tới chơi, bọn hắn thịnh tình mời [NAME] Ở đây ở mấy ngày, cũng dẫn hắn du lãm [SCHOOL] Phụ cận. Tại những ngày này, [NAME] Cùng chư vị đồng đạo luận bàn đạo pháp, nói chuyện trời đất, mười phần tận hứng.
临走之时，[SCHOOL]送了[NAME]一份珍贵的礼物，希望两派的友谊可以长存。	Trước khi rời đi, [SCHOOL] Đưa [NAME] Một phần trân quý lễ vật, hi vọng hai phái hữu nghị có thể trường tồn.
[NAME]拜访了[SCHOOL],[SCHOOL]派中的几个弟子奉命接待了[NAME]。双方愉快的谈了一个下午，[NAME]看看天色已晚，便告辞而去。	[NAME] Bái phỏng [SCHOOL],[SCHOOL] Trong phái mấy người đệ tử phụng mệnh tiếp đãi [NAME]. Song phương vui sướng nói chuyện một cái buổi chiều, [NAME] Nhìn xem sắc trời đã tối, liền cáo từ.
[NAME]拜访了[SCHOOL]，但[SCHOOL]的看门弟子表示派中有突发急事，不便待客。	[NAME] Bái phỏng [SCHOOL], nhưng [SCHOOL] Canh cổng đệ tử biểu thị trong phái có đột phát việc gấp, không tiện đãi khách.
[NAME]拜访了[SCHOOL]，[SCHOOL]的两个年轻弟子在客房简单接待了他。他们表示派中长辈都在闭关， 不方便待客。	[NAME] Bái phỏng [SCHOOL], [SCHOOL] Hai cái trẻ tuổi đệ tử tại khách phòng đơn giản tiếp đãi hắn. Bọn hắn biểu thị trong phái trưởng bối đều đang bế quan, không tiện đãi khách.
[NAME]拜访了[SCHOOL]，[SCHOOL]的两个年轻弟子在客房简单接待了他。他们表示派中长辈都在闭关，不方便待客。	[NAME] Bái phỏng [SCHOOL], [SCHOOL] Hai cái trẻ tuổi đệ tử tại khách phòng đơn giản tiếp đãi hắn. Bọn hắn biểu thị trong phái trưởng bối đều đang bế quan, không tiện đãi khách.
[NAME]拜访了[SCHOOL]，[SCHOOL]派两个弟子接待了他。双方在密室聊了不少时间。	[NAME] Bái phỏng [SCHOOL], [SCHOOL] Phái hai người đệ tử tiếp đãi hắn. Song phương tại mật thất hàn huyên không ít thời gian.
[NAME]拜访了[SCHOOL]，[SCHOOL]派两个弟子接待了他，并邀请[NAME]去密室商谈。	[NAME] Bái phỏng [SCHOOL], [SCHOOL] Phái hai người đệ tử tiếp đãi hắn, cũng mời [NAME] Đi mật thất trao đổi.
在[NAME]走进密室后，才发现这是一个陷阱，他被[SCHOOL]抓住，成为了活靶子，几经折磨后，他假死闭气，被弃尸荒野，侥幸逃了出来。	Tại [NAME] Đi vào mật thất sau, mới phát hiện đây là một cái bẫy, hắn bị [SCHOOL] Bắt lấy, trở thành bia sống, nhiều lần tra tấn sau, hắn giả chết nín thở, bị vứt bỏ thi hoang dã, may mắn trốn thoát.
[NAME]潜入极天宫的藏宝库，竟然发现藏宝库最中心供奉有一本书册。	[NAME] Chui vào cực Thiên Cung tàng bảo khố, vậy mà phát hiện tàng bảo khố trung tâm nhất cung phụng có một quyển sách sách.
[NAME]心中一动，想到宗门在修行界收集到的一些极天宫的传言，于是将这本书册悄悄偷了出来。	[NAME] Trong lòng hơi động, nghĩ đến tông môn tại tu hành giới thu tập được một chút cực Thiên Cung truyền ngôn, thế là đem quyển sách này lặng lẽ trộm ra.
[NAME]偷偷潜入了[SCHOOL]，他几经周折，终于找到了[SCHOOL]的藏宝室，并从中偷拿了几件宝物。事后，[SCHOOL]以术法推算，从蛛丝马迹中得知偷盗者的身份，为此恼怒不已。	[NAME] Len lén lẻn vào [SCHOOL], hắn nhiều lần trắc trở, rốt cuộc tìm được [SCHOOL] Phòng bảo tàng, cũng từ đó trộm cầm mấy món bảo vật. Sau đó, [SCHOOL] Lấy thuật pháp suy tính, từ trong dấu vết biết được người ăn trộm thân phận, vì thế tức giận không thôi.
[NAME]偷偷潜入了[SCHOOL]，他几经周折，终于找到了[SCHOOL]的藏宝室，然而在破解禁制时，不小心触动了警报。[NAME]寡不敌众，身受重伤，被当场拿下。	[NAME] Len lén lẻn vào [SCHOOL], hắn nhiều lần trắc trở, rốt cuộc tìm được [SCHOOL] Phòng bảo tàng, mà ở phá giải cấm chế lúc, không cẩn thận xúc động cảnh báo.[NAME] Quả bất địch chúng, bản thân bị trọng thương, bị tại chỗ cầm xuống.
[NAME]的双眼被挖，四肢被打断并被扔下悬崖，只侥幸留下一条残命。[SCHOOL]严厉警告了他的宗门，让他们管好自己的弟子。	[NAME] Hai mắt bị đào, tứ chi bị đánh gãy cũng bị ném vách núi, chỉ may mắn lưu lại một đầu tàn mệnh.[SCHOOL] Nghiêm khắc cảnh cáo hắn tông môn, để bọn hắn quản tốt đệ tử của mình.
酷刑	Cực hình
法宝重击	Pháp bảo trọng kích
[NAME]刻意收了神通，以凡人之身体会凡人之心，游戏人间，随心而为。某日清晨，[IT]心中忽然一动，竟然有所领悟。	[NAME] Tận lực thu thần thông, lấy phàm nhân thân thể sẽ phàm nhân chi tâm, dạo chơi nhân gian, tùy tâm mà vì. Ngày nào đó sáng sớm, [IT] Trong lòng bỗng nhiên khẽ động, lại có lĩnh ngộ.
