ID	Name	Desc
200101	Quyền Pháp Truyện Nhân	[NAME] Từ nhỏ tại võ học thế gia lớn lên, ba ba am hiểu cử tạ, mụ mụ am hiểu nhảy cao, bởi vậy trường kỳ khổ luyện cử tạ cùng nhảy cao. Tại tám tuổi lúc, gặp ma quỷ cơ bắp người, trở thành Trung Quốc cổ quyền pháp truyền nhân duy nhất, từ đó về sau, [NAME] Thề muốn giữ gìn hòa bình thế giới.
200102	Phì Tử Ám Sát Quyền	Đang không ngừng tu luyện Trung Quốc cổ quyền pháp dọc đường, [NAME] Ngộ ra được cách đấu chân lý, đó chính là ở trước mặt ám sát đối thủ.[NAME] Tự sáng tạo Phì Tử ám sát quyền, bình thường lấy Phì Tử hình tượng che giấu mình, mặt đối mặt lúc đột nhiên xuất thủ, không người có thể tránh, chính là võ lâm mạnh nhất thuật cách đấu một trong.
200103	Du Hí Thiền Sư	[NAME] Từ nhỏ đã vì trò chơi mỹ hảo mà càng thêm nỗ lực, tại ưu tú lão sư dẫn đầu hạ, hắn học tập đến đủ loại liên quan tới trò chơi tri thức, để hắn ngao du tại trò chơi trong hải dương, thật sâu được sáng tạo một loại thế giới trò chơi mà cảm thấy rung động, vì trò chơi mà tu thiền người, ổn thỏa vì cả đời mục tiêu.
200104	Phong Chi Lữ Nhân	[NAME] Tại trục mộng trên đường trở thành một phong chi lữ nhân. Hứa trên con đường này cần cùng tịch mịch làm bạn, nhưng ngẫu nhiên kiểu gì cũng sẽ gặp được cùng hắn đi qua nào đó một đoạn lộ trình đồng bạn. Phân biệt, trùng phùng, không nói gì nhưng lại đồng hành, lần nữa tách ra, thẳng đến một người khác gia nhập, cái này cực kỳ giống nhân sinh đường đi, cùng gió làm bạn, cùng ngươi tiến lên, cùng cô độc thành đôi, cùng lạc đường cộng ẩm, cùng mộng tưởng đánh cờ.
200105	Cạnh Kỹ Thiếu Nữ	Tiểu Thương từ nhỏ hoạt bát hiếu động, cũng thật sâu thích các loại thi đấu loại trò chơi, tại các giới đều lấy được không tầm thường thành tích, tại cái này nguyên bản dưới đại đa số tình huống thuộc về nam tính trong hoạt động, xông ra nữ tính một phiến thiên địa.
200106	Giải Thuyết Viên	Giang hồ khắp nơi tràn đầy phân tranh, bất quá nhiều số thời điểm mọi người tuân thủ nghiêm ngặt lấy một loại nào đó quy tắc, đây là tranh tài cũng là một loại lẫn nhau trưởng thành biện pháp, cho nên Tiểu Thương có đôi khi sẽ bị mời tới đối tỷ thí như vậy làm giải thích, vì một số không hiểu rõ trong đó huyền bí người nói rõ tình huống, dần dà mọi người liền quen thuộc tại so tài hiện trường nghe được thanh âm của nàng cùng nàng diệu ngữ liên tiếp.
200107	Dã Thỉ Nha	Từ nhỏ chơi đùa, lớn lên không có tiền đồ. Bởi vì khi còn bé rác rưởi trò chơi chơi quá nhiều, đớp cứt cảm giác một mực ký ức vẫn còn mới mẻ. Bởi vậy nguyện vọng từ nhà khoa học hoặc là người lãnh đạo loại hình, biến thành lớn lên phải làm ra nhất phân trò chơi, nhưng là chơi người còn muốn đủ nhiều, để bọn hắn một mặt thể nghiệm một mặt sung sướng.
200108	Cự Ma Sát Thủ	Pháp trượng làm tốt, đứng gác đứng ở già. Làm trò chơi cho ăn phân mộng tưởng tại Dalaran phá diệt, pháp trượng sinh ý phá sản sau, bắt đầu thống lĩnh Cự Ma mà sống. Cự Ma răng, Cự Ma lông bờm, tóm lại Cự Ma vật liệu còn là có thể bán lấy tiền. Thu hoạch phương thức, đương nhiên là để Cự Ma đi đánh Cự Ma.
200109	Nữu Khúc Chi Nguyên	[NAME] Tại hắc ám tuổi thơ bên trong vặn vẹo sinh trưởng, tại đại lão ẩu đả bên trong lớn lên. Nhưng mà, tuổi thơ đồng bạn lần lượt chết đi về sau, yêu xé áo tại ai điếu bọn hắn sau ăn hết bọn hắn di sản, sau đó nội tâm biến vô cùng cường đại.
200110	Hoa Ngữ Đệ Tam	[NAME] Luôn luôn tự xưng thứ ba, bởi vì đệ nhất dễ dàng đột tử, thứ hai dễ dàng bị đánh. Xử lí một phần đi làm 8 Giờ, nói chuyện phiếm 7 Giờ nửa, đi ị nửa giờ thần bí công việc. Mặc dù không biết cụ thể là làm cái gì, nhưng là nghe vào vẫn luôn rất lợi hại. Thường xuyên bắt cóc tống tiền giam giữ một chút được xưng là mập trạch người, dùng miệng bên trong nhét khăn lau loại hình cực hình đối đãi bọn hắn, nhưng là bọn hắn thế mà giống như cũng dáng vẻ rất vui vẻ.
200111	Thế Ngoại Thiếu Niên	Từ nhỏ sống ở như tiên cảnh thế ngoại đào nguyên bên trong, ngoại trừ những cái kia ngẫu nhiên xuất hiện hiệp khách sẽ đi ngang qua bên ngoài, cũng chỉ có một con gọi là Hán triều mèo cùng một con gọi là La Mã chó cùng nó làm bạn, bình thường ngoại trừ tu tập hiệp khách nhóm lưu lại đủ loại công pháp, chính là trồng rau nuôi lợn chế thuốc.
200112	Cổ Kiếm Thu Tàng Gia	Công trưởng quân sau khi lớn lên say mê cất giữ các loại cổ kiếm, hắn luôn luôn bôn tẩu tại Cửu Châu các nơi, ý đồ phát hiện những cái kia không muốn người biết cổ kiếm, hắn đồ cất giữ vô số, ngay cả chính hắn cũng không biết đến cùng cất chứa nhiều ít thanh kiếm. Bất quá kia không trọng yếu, làm người mà, có cái thích cất giữ yêu thích có lỗi gì đâu.
200113	Âm Úc Thiếu Niên	[NAME] Đã từng có được qua một cái hạnh phúc gia đình, ở nhà người yêu mến bên trong khỏe mạnh lớn lên, thẳng đến 15 Tuổi năm đó, phụ thân vượt quá giới hạn, say rượu bạo lực gia đình, mẫu thân chết thảm, hắn mỗi ngày chỉ có thể ở cô độc cùng trong thống khổ gian nan sống qua ngày, hạt giống cừu hận cũng bắt đầu ở trong lòng nảy sinh, từ một cái sáng sủa hoạt bát nam hài chuyển thành u ám lãnh khốc thiếu niên.
200114	Phục Cừu Sát Thủ	[NAME] Tại giết chết phụ thân của mình thành công báo thù về sau, trở nên tàn khốc vô tình, hỉ nộ vô thường, thích đùa bỡn người khác, đối với người khác phái có cực mạnh tính công kích cùng khát dị thường nhìn.
200115	Ngạnh Hạch Thiếu Nữ	[NAME] Xuất thân từ võ lâm thế gia, từ nhỏ tính cách liền không chịu thua, cuối cùng sẽ khiêu chiến các loại độ khó cao sự tình, từ củi vương trước mặt đùa nghịch qua đao, cho tới câm điếc trên núi đã cứu người, càng thường xuyên chạy đến một cái tên là á nam thành thị bên trong thấy việc nghĩa hăng hái làm, cờ thưởng bày đầy một tầng lầu.
200116	Nữ Vương Đại Nhân	Trường kỳ thấy việc nghĩa hăng hái làm kiếp sống để nữ vương muối thu hoạch một đám đồng dạng có cứng rắn hạch tinh thần tiểu đồng bọn, bọn hắn quay chung quanh tại nữ vương muối bên cạnh, cũng cùng nó cùng một chỗ tiến về càng nhiều chỗ xa hơn, thăm dò không biết, hưởng thụ cực hạn. Đám tiểu đồng bạn có đôi khi sẽ thân mật bảo nàng nữ vương, bất quá đó cũng không phải một loại cao ngạo xưng hô, mà là một loại đối mặt khó khăn sẽ không bỏ qua tinh thần, còn có một phần trăm run M.
200117	Tiên Nhân Chuyển Thế	Không có nhiều người biết tương lai khoa học kỹ thuật phái chừng nào thì bắt đầu tại giang hồ lập đủ, này môn phái đã đặc lập độc hành ở trong nhân thế cắm rễ hơn mấy trăm năm, mà này môn phái chưởng môn —— Vương lão cúc, cũng không phải bình thường nhân loại: Bản thể chính là tu luyện đã lâu tiên nhân, chỉ là lấy phàm nhân thân thể tại hành tẩu giang hồ tứ phương.\n Hóa thân phàm nhân Vương lão cúc có được người sinh lão bệnh tử, tại mỗi lần thọ chung sau một lần nữa chuyển thế, cũng kế thừa trí nhớ của kiếp trước. Vô tận luân hồi vì không ngừng nắm giữ vô cùng vô tận tri thức, cũng thông qua thể nghiệm nhân gian khó khăn bảo trì trân quý tình cảm.
200118	Vị Lai Khoa Kỹ Chưởng Môn	Tương lai khoa học kỹ thuật phái môn hạ đệ tử đều là muốn tu tiên nhân loại bình thường, đương đại luân hồi chưởng môn cũng một mực tại tận sức tại tôi luyện đệ tử, một thế này đã nghiên cứu ra một ngày 25 Canh giờ tu tiên chương trình học. Mà bản thế Vương lão cúc cũng ở trong nhân thế tìm được chân ái —— Miễn miễn, cũng tới kết làm đạo lữ, cùng vào luân hồi, đời đời làm bạn. Đoạn nhân duyên này cũng tại giang hồ bị truyền vì giai thoại.
200119	Thư Hương Thế Gia	Sinh ra ở thư hương môn đệ, gia giáo sách tiên sinh chính là thoái ẩn giang hồ hiệp khách, thường xuyên để tránh miễn trò chuyện một chút giang hồ chuyện lý thú. Thời gian dài mưa dầm thấm đất hạ, nàng cũng đối giang hồ sinh ra hứng thú nồng hậu.
200120	Chưởng Môn Phu Nhân	Đang len lén rời nhà xông xáo giang hồ lúc gặp mới vừa vào luân hồi tương lai khoa học kỹ thuật phái chưởng môn Vương lão cúc. Tại cùng nhau kinh lịch rất nhiều chuyện sau, cùng đối phương quen biết hiểu nhau yêu nhau, hai người kết làm đạo lữ, cùng vào luân hồi, đời đời làm bạn, trở thành một đoạn giai thoại.
200121	Thư Hương Môn Đệ	Sinh ra ở tu tiên thế gia, từ nhỏ tiếp nhận kỹ càng bồi dưỡng giáo dục, đặt vững tốt đẹp tu tiên cơ sở. Nhưng bởi vì phản nghịch cùng lòng hiếu kỳ mãnh liệt, người hứng thú không ở chỗ chính thống tu tiên mà thích vụng trộm nghiên cứu các loại tu hành giới bí ẩn.
200122	Tham Hiểm Chi Vương	[NAME] Sau khi lớn lên thích bốn phía mạo hiểm đi ít ai lui tới bí cảnh thám hiểm, am hiểu tại nguy hiểm biên giới thăm dò, câu dẫn đùa giỡn cơ quan.\n Một đường trưởng thành nuôi dưỡng tốt đẹp tính bền dẻo cùng thích ứng lực, các loại bí cảnh đều có hắn đặt chân vết tích, trở thành thám hiểm giả bên trong truyền miệng nhân vật truyền kỳ, người xưng tán nhân chơi không chết!
200123	Lại Nham Triền Thân	Tôn cặn bã từ nhỏ thiên phú dị bẩm, thể nội trời sinh có thể chứa đựng so với hắn nhân số lượng nhiều linh khí hơn, nhưng chẳng biết tại sao, trong cơ thể hắn linh khí bên trong cũng tản mát ra mãnh liệt lười khí, để hắn mặt ủ mày chau buồn ngủ, tôn cặn bã vẫn luôn tại cùng tự thân lười biếng bản năng chống lại, nhưng hiệu quả quá mức bé nhỏ.
200124	Gia Lý Tồn Xuyên Việt	Tôn cặn bã là từ một cái xã hội cạnh tranh phi thường kịch liệt thế giới xuyên qua mà đến, tại đi vào cái này tu tiên thế giới trước đó, hắn đã làm vài chục năm hikikomori, trường kỳ lười biếng sinh hoạt để hắn tay chân không chăm chỉ ngũ cốc cũng không phân biệt được.
200125	Nhai Sảnh Bằng Khắc	Hồi nhỏ nửa điếu thuốc phần lớn thời gian là tại trong chợ các nhà ẩn nấp ấm áp đường phố trong sảnh vượt qua, mẫu ngày nào đó phát giác kẻ này năng khiếu âm nhạc cực cao, liền đưa đi nơi đó nổi danh đàn vi-ô-lông nhà bái sư. Nhưng mà ngày đầu tiên lớp học thời gian liền bị mẫu thân từ học đường hẻm một nhà đường phố trong sảnh nắm chặt lỗ tai mà vội vàng kết thúc hắn nhạc cổ điển kiếp sống.\n Nhưng ngày sau hắn đối đàn violon tự hành tìm tòi lại phát hiện mình càng thích hợp gảy đàn ghita, bởi vì đối dân dao ghita không ngừng cố gắng khắc khổ huấn luyện rốt cục trở thành một cái không biết tên bằng khắc dàn nhạc tay trống!
200126	Bán Nhan Quỷ Soa	Nửa điếu thuốc bởi vì bất diệt kiên nhẫn lại cố chấp lòng hiếu kỳ, làm qua quan binh thợ thủ công họa sĩ, nhưng bởi vì tuấn mỹ gương mặt cùng xuất thần nhập hóa võ nghệ, thường xuyên làm ít công to. Hắn thâm thụ khốn, liền lấy mặt nạ giảm nửa nhan, mới có thể miễn cưỡng bình thường sinh hoạt.\n Nửa điếu thuốc thường lấy quỷ sai thân phận ẩn hiện tại mỗi ngày đêm khuya, bắt quỷ sống qua ngày, chỉ cầu nhân thế một chỗ sạch sẽ. Bởi vì thị khói thành tính, thế nhân sai xưng chi nửa điếu thuốc.
200127	Xuất Thân Hào Môn	Xuất thân danh môn gia tộc quyền thế thư hương thế gia đại tiểu thư, dung mạo tú lệ thực lực cường hãn. Bởi vì thiên tư hơn người bị cưỡng ép muốn cầu tập được vô số công pháp trông mong nữ thành phượng, nhưng bởi vì có khúc mắc một mực không thể đột phá tự thân bình cảnh.
200128	Tử Sắc Quang Mang	Mặt ngoài cao quý lãnh đạm, thực tế ngực có khe rãnh. Trải qua sơn thủy phong cảnh một bút một kiếm đi giang hồ. Ngẫu nhiên giáo tập vỡ lòng học đồng viết sách vẽ tranh. Dân gian có người không hiểu tính tình tiến hành thêu dệt vô cớ bố trí không phải là, nàng không giải thích cũng khinh thường giải thích, chỉ nguyện kết giao hiểu nàng người.
200129	Lân Gia Thiếu Nữ	Nhanh nhẹn linh hoạt công tượng thế gia xuất sinh nhà bên thiếu nữ. Sủng nữ nhi phụ thân sẽ làm các loại cơ quan đồ chơi, đem nữ nhi dưỡng thành thiên tính hoạt bát lại không mất chủ kiến tính cách, quá hoạt bát, nếu như cho nàng cơ hội nàng ngay lập tức sẽ cầm kiếm giang hồ.
200130	Chanh Sắc Toàn Phong	Ngây thơ hoạt bát nhà bên tiểu cô nương, ngẫu nhiên còn có chút xúc động. Mặc dù nhìn thuần lương vô hại, nhưng nội tâm thấy rõ đạo lí đối nhân xử thế. Nhận không ra người thụ khi dễ, yêu thích hành hiệp trượng nghĩa bênh vực kẻ yếu —— Bình thường vẫn là sẽ lượng sức mà đi.
200131	Du Hí Vương	[NAME] Trời sinh thông minh hiếu động, thích hô bằng dẫn bạn vui đùa. Tại [IT] Mười tuổi thời điểm, vô luận cờ bài đố đèn, vẫn là bóng đá ném thẻ vào bình rượu, [IT] Đều không gì không giỏi. Đấu tất xuất càng là [ITS] Độc môn tuyệt kỹ, [IT] Chọn lựa dế mèn thường thường sắc bén phi thường, hiếm người địch.
200132	Vũ Tịch Thu Tập Giả	Đề-xi-mét kho mộc đối thu thập thiên hạ bí tịch võ công tình hữu độc chung, vui thêm một mị lực để hắn trường kỳ trầm mê ở trong đó mà không cách nào tự kềm chế, vô luận là âm dương nhu vừa bên trong bên ngoài. Vì thế hắn tan hết thiên kim, thu nạp thiên hạ các thức võ công tuyệt thế.
200133	Sơn Phỉ Đầu Mục	[NAME] Là Càn Nguyên Sơn lên núi phỉ đầu lĩnh nữ nhi, từ nhỏ tại trên mũi đao kiếm ăn, võ nghệ siêu quần, can đảm hơn người, tính cách hào sảng, trượng nghĩa nói thẳng.
200134	Nữ Hiệp Khách	[NAME] Bởi vì phụ thân bị cừu nhân sát hại, mười sáu tuổi lên liền tiếp nhận nó trở thành sơn trại lão đại, lập xuống quy củ không giết vô tội, không đoạt lương dân. Sau bởi vì phản đồ bán, sơn trại bị diệt môn, tại chúng huynh đệ bảo vệ dưới trốn thoát, nản lòng thoái chí lúc bắt đầu sinh xuất thế tu hành suy nghĩ.
200135	Mặc Gia Đệ Tử	[NAME] Ấu mà thông minh, từ nhỏ theo trong thôn Mặc gia cao nhân tập luyện cơ quan thuật số, cường thân kiện thể chi pháp. Lương sư chỉ điểm, tự thân thiên tư để [IT] Tuổi còn nhỏ liền tâm tư cẩn thận, can đảm hơn người.
200136	Du Hiệp	[NAME] Tự thành năm sau đã xuất môn lịch luyện ba năm có thừa, cả ngày hành hiệp trượng nghĩa trừ bạo giúp kẻ yếu, gần đây tại Đại Lương thành gặp được một đạo nhân, nói về rất có tiên duyên. Cái này động đến [NAME] Cầu tiên vấn đạo chi niệm.
200137	Âm Nhạc Thiên Tài	[NAME] Khi còn bé đối nhạc khí có thiên phú cực lớn, tất cả nhạc khí vô sự tự thông. Nhưng cũng tiếc chính là trời cao đố kỵ anh tài, một trận bệnh nặng đoạt đi nàng thính lực.
200138	Mặc Thôn Thôn Dân	[NAME] Sau khi lớn lên đi vào một cái tên là mực thôn trong thôn, trong làng người đều phải có một chút thổi kéo đàn hát tay nghề mới có thể sinh tồn được, từng cái tài hoa hơn người.[NAME] Dựa vào mình vô cùng cao minh nhạc khí thiên phú thu được thôn nhân tán thành, cũng ở đây sinh hoạt.
200139	Mặc Thôn Thôn Dân	[NAME] Sinh hoạt tại một cái tên là mực thôn trong thôn, người trong thôn đều muốn có một ít thổi kéo đàn hát tay nghề mới có thể sinh tồn được. Kết quả thịt viên chính là tại dạng này hoàn cảnh bên trong luyện thành một thân tốt trù nghệ!
200140	Mặc Thôn Trù Thần	[NAME] Thời gian dần qua trù nghệ được công nhận, nhiều năm về sau, thế mà thu được thần trù xưng hào, đồng thời bởi vì gửi gắm tình cảm tại sơn thủy ở giữa, tất cả đồ ăn đặc sắc cùng âm luật đều có hỗ trợ lẫn nhau hiệu quả, từ đó khai sáng âm luật đồ ăn, truyền lưu thế gian.
200141	Thư Hương Môn Đệ	[NAME] Sinh ra ở một cái thư hương môn đệ, từ nhỏ đã mỹ lệ cùng trí tuệ cùng tồn tại, cũng biểu hiện ra đối âm nhạc và vũ đạo yêu thích, thích tất cả mỹ hảo nhã nghệ, tại lúc còn rất nhỏ liền dốc lòng làm một cái vui người.
200142	Lão Bản Nương	[NAME] Tại sau trưởng thành, rất may mắn tìm được mực thôn, nhưng là rất không may gả cho mực thôn thần trù, từ đó, từ yêu quý mỹ hảo âm nhạc, chuyển biến thành yêu thích tất cả mỹ hảo đồ ăn, thành mực thôn ăn tứ lão bản nương.
200143	Nhân Sinh Doanh Gia	[NAME] Chung thiên địa khí vận sở sinh, thiên phú dị bẩm, cái thế vô song. Không gì làm không được, không chỗ sẽ không. Hắn xuất sinh, quả thực có thể nói là lão thiên phạm sai lầm.
200144	Nhất Vô Sở Hữu	Mặc dù hắn xuất sinh là như vậy loá mắt, quang mang như vậy bắn ra bốn phía. Nhưng cũng tiếc chính là, [NAME] Chú định không có gì cả.
200145	Thần Y Thế Gia	[NAME] Xuất thân trong truyền thuyết ẩn thế Thần Y môn phái, gia tộc trời sinh xương cốt thần dị, tộc nhân 10 Tuổi lên sau khi hỏa táng nhưng phải kết tinh một viên, chính là cứu người thần dược tủy châu, có sinh tử thịt xương hiệu quả.\n Nguyên nhân chính là này cho nên, gia tộc ẩn cư Linh Sơn chỗ sâu dốc lòng nghiên tập y thuật, trưởng thành đệ tử xuống núi lịch lãm y thuật, nguy cơ chỗ có thể gia truyền tủy châu cứu người tính mệnh, nhưng không thể bại lộ lúc nào tới chỗ. Lịch luyện đệ tử bị thế gian truyền xưng là thần y Ngọc tiên sinh.[NAME] Làm tộc trưởng chi nữ thiên phú thượng giai y thuật siêu quần từ nhỏ vô ưu vô lự, yêu thích động vật cùng âm luật.
200146	Vân Du Y Tiên	[NAME] Bởi vì nhất thời thiện tâm cứu người bị lừa xuất gia tộc ẩn cư, gia tộc bị nhiều phiên thiết kế tiết lộ tủy châu nội tình, cuối cùng một trận đại hỏa toàn tộc hủy diệt, tủy châu đều rơi vào tay cừu nhân, chỉ có mình may mắn đào thoát, từ đây tính tình đại biến tính tình thanh lãnh cổ quái, đối người có nhiều đề phòng, nhưng vẫn không mất thầy thuốc chi tâm.\n Về sau, [NAME] Nhà mình tộc cấm địa ngộ được điển tịch tàn phiến, tự hành cải tiến tu hành thành công, lấy tuyệt thế độc thuật độc thân báo đến gia tộc huyết cừu. Sau đó [NAME] Lưu luyến sơn thủy âm luật ở giữa, tiếp tục nghiên tập y thuật, thỉnh thoảng dạo chơi nhân gian trị bệnh cứu người, được xưng là Y Tiên Ngọc chân nhân.
200147	Thư Đồng	[NAME] Chính là quan lại nhân gia thứ tử, trời sinh thông minh, nhưng bởi vì tranh đấu triều chính gia đạo sa sút, vì cầu sinh lộ biến thành thư đồng, may mà chưa ngừng học thức.
200148	Ngâm Du Nhạc Sư	[NAME] Gia truyền sách cổ 《 Miku · Luật 》 Chưa từng rời khỏi người, trải qua nhiều năm sau cuối cùng được tinh túy, âm luật tự thành một phái. Tâm hướng tới tự nhiên, liền mời đồng đạo hảo hữu hai ba, tị thế tại sơn dã rời xa ồn ào náo động, lấy đàn thành đạo, truyền đạo thụ nghiệp làm gương sáng cho người khác.
200149	Diệt Quốc Hoàng Tử	Nguyên là Tây Vực tiểu quốc Nạp Lan nước hoàng tử, từ nhỏ thiên tư thông minh, đã gặp qua là không quên được, nhưng thân thể suy yếu. Thuở nhỏ đọc thuộc lòng Nạp Lan Quốc hoàng thất các loại tồn sách. Về sau Nạp Lan nước tại trong chinh chiến bị diệt, may mắn đào thoát tính mệnh.
200150	Cầu Đạo Giả	Quốc gia bị diệt sau, [NAME] Một mình lang thang đến Trung Nguyên, mặc dù nước mất nhà tan, nhưng là thuở nhỏ đọc lịch sử bên trong, nhìn thấu lịch sử biến thiên, cho nên trong lòng đã mất oán hận, một lòng chỉ cầu các loại học vấn. Mặc dù thân thể không tốt, nhưng là dựa vào thông minh tài trí, tại Trung Nguyên các nơi đọc sách cầu học, nho học bản lĩnh thâm hậu, đồng thời cái khác Chư Tử Bách gia cũng nhiều có đọc lướt qua.
200151	Thiếu Niên Đạo Diễn	[NAME] Tuổi thơ lập chí trở thành một cái phim đạo diễn, tại biểu đạt mình ý nghĩ đồng thời, có thể kiếm tiền đem đến trung tâm thành phố.
200152	Xuyên Việt Giả	[NAME] Trưởng thành bắt đầu làm trò chơi cũng ngoài ý muốn phất nhanh, chuẩn bị truy cầu bản thân biểu đạt. Ngay tại lúc mới sự nghiệp cất bước thời điểm, lại đột nhiên xuyên qua đến thế giới này. Cuộc sống mới cũng giải khai mở màn.
200153	Tiểu Ký Giả	Hồ Tuyết Phi nhi lúc là một cái chiến trường nhỏ phóng viên. Hắn nhạy cảm sức quan sát để hắn có thể thấy rõ trên chiến trường phát sinh rất nhiều chi tiết. Từ nhỏ quân lữ kiếp sống cũng cho cùng hắn rất nhiều quý giá kinh lịch.
200154	Sỏa Tử	Hồ Tuyết bay sau khi lớn lên sinh một trận bệnh nặng, về sau hắn liền không nguyện ý giống người khác như thế thông qua thông minh nhất phương pháp đi đạt thành mục tiêu. Cũng chính là bởi vì dạng này, người chung quanh đều gọi hắn đồ đần.
200155	Lữ Bất Vi Lão Hương	[NAEM] Cùng trong lịch sử phi thường nổi danh Lữ Bất Vi là đồng hương. Hắn từ nhỏ đã hiện ra vượt qua thường nhân Bình thư thiên phú, làm người phi thường khẳng khái, thường xuyên tặng quà cho xung quanh hàng xóm bằng hữu.
200156	Bình Thư Nhân	Trở thành một nghề nghiệp Bình thư người, trải qua mình không ngừng cố gắng bị rộng làm người biết, nhưng đã từng bởi vì tri thức mặt không đủ, linh cảm không đủ mà xuất hiện ngắn ngủi thung lũng kỳ, tại xung quanh thân bằng hảo hữu trợ giúp cùng mà cổ vũ hạ, nhặt lại lòng tin, đồng thời cùng cùng chung chí hướng các bằng hữu hợp thành màu hồng hồi ức đoàn đội, có đông đảo fan hâm mộ
200157	Hương Thôn Hài Đồng	Phổ thông thôn dân nhà hài tử, từ nhỏ trà trộn tửu lâu trà tứ cổng, chính mắt thấy nghe thấy các loại giang hồ kỳ nhân dị sự, đối chuyện xấu bát quái càng cảm thấy hứng thú.
200158	Điếm Tiểu Nhị	Điếm tiểu nhị, kiêm chức vì khách nhân tìm hiểu tin tức ngầm, nhưng khách nhân thường xuyên bị lắm mồm niệm choáng. Nghĩ muốn hiểu rõ các loại giang hồ đường viền tin tức, tìm hắn chuẩn không sai.
200159	Lão Đại	Dần tử sinh ra ở biên cảnh bờ biển một cái làng, từ nhỏ đã là trong làng bọn nhỏ lão đại. Hắn làm người trượng nghĩa, dẫn theo những hài tử khác thành lập đồng tử quân. Vô luận là đả kích địch quốc thế lực vẫn là ra biển tiêu diệt cường đạo, dần tử xung phong đi đầu, cũng chỉ huy cái khác đồng bạn cùng một chỗ chiến đấu, dần dà liền một chút so với hắn lớn hài tử cũng xưng là lão đại.
200160	Tam Bách Lục Thập Hành	Sau khi lớn lên dần tử vì chính nghĩa khắp nơi mạo hiểm, hắn đối hết thảy đều tràn ngập hứng thú, thử qua các ngành các nghề, đạp biến ngũ hồ tứ hải, trải qua rất nhiều sóng gió, cũng làm cho hắn thương ngấn từng đống \n Ở trong quá trình này, hắn gặp rất nhiều người. Có người gia nhập qua đội ngũ của hắn, cũng có người rời đi, nhưng mặc kệ lưu lại hoặc rời đi người, đều phi thường tôn trọng hắn, y nguyên gọi hắn là lão đại.
200161	Trương Đức Soái Tương Quân	Tại xa xôi Phan đức đại lục ở bên trên, còn nhỏ Trương Đức đẹp trai bị Phan đức đại lục ở bên trên chiến tranh chỗ tiêm nhiễm, nội tâm chờ mong sau khi lớn lên thống lĩnh thiên quân vạn mã, chinh phục Phan đức đại lục. Tại hắn 15 Tuổi lên làm lính đánh thuê một khắc kia trở đi, dã tâm của hắn liền đã bại lộ. Trương Đức đẹp trai lợi dụng nặc nhiều tinh linh cùng nhân loại quan hệ thù địch, từ một cái tiểu bộ đội thủ lĩnh kinh lịch mấy chục năm lớn mạnh thẳng đến xâm chiếm Phan đức đại lục tất cả quốc gia. Tại hắn sắp leo lên Phan đức đại lục vương vị một khắc này, hắn xuyên qua.
200162	Quỷ Trung Chi Phụ	Này quỷ cha không phải kia quỷ cha, kinh lịch xuyên qua, đến Quỷ giới hắn, cũng không có cảm thấy sợ hãi. Hắn lựa chọn cùng yêu ma quỷ quái thân thiết tốt hơn, cũng tại Quỷ giới cùng Ma Giới trong chiến tranh lập nên chiến công hiển hách, bọn hắn thân thiết gọi hắn: Quỷ cha.\n Tại một lần thảm liệt chiến tranh sau, [IT] Thần hồn bị trọng thương, chỉ có thể thi triển thâu thiên hoán nhật thần thông luân hồi đến nhân gian hóa thành phàm nhân. Quá khứ ký ức tạm thời phong ấn, [IT] Sắp bắt đầu mới phàm nhân kiếp sống.
200163	Dị Bang Quá Khách	Tục truyền cổ rơi là tại ngày nào đó bị Tây Thiên bên ngoài bay tới một con dã quán điêu đến, nhưng không có ai biết cổ rơi đến tột cùng xuất từ chỗ nào, đến từ phương nào. Mặc dù từ nhỏ trà trộn tại võ lâm giang hồ, lại chưa từng bái tại bất luận cái gì danh môn chính phái môn hạ, nhìn như tự cho là thanh cao, lại tựa hồ như tại mỗi lần võ lâm tranh đấu cùng giang hồ đại sự bên trong đều có thể thoáng nhìn một mình phiến ảnh. Mặc dù tuổi còn quá nhỏ nhỏ, nhưng làm việc quỷ quyệt già dặn, không lưu vết tích.
200164	Vân Du Cô Quán	Xuất thân kinh lịch cũng không từng bị thế nhân biết giang hồ người thần bí, bởi vì từ đầu đến cuối đều là người khoác hai màu trắng đen áo vải ôm trọn thân hình cùng khuôn mặt, thao lấy đầy bụng bụng ngữ hành tẩu thiên hạ, liền mấy năm liên tục linh cùng giới tính đều đều thành mê. Mà có quan hệ người mang võ nghệ cũng là không người biết được, duy nhất thanh danh tại ngoại có lẽ chỉ có hắn phi thiên độn địa thuật, thường lấy thần không biết quỷ không hay hành động xuyên qua tại võ lâm giang hồ các lớn phân tranh bên trong, nhưng lại từ đầu đến cuối đưa thân vào hạch tâm mâu thuẫn bên ngoài, nghiễm nhiên một bộ ngoài thân sự tình bộ dáng. Chợt nhìn lại vừa chính vừa tà nắm lấy không rõ, nhưng lại có thể thường tại dị thường nguy hiểm thời điểm đột nhiên xuất thủ, dựa vào xuất kỳ chế thắng chi pháp trợ giúp hóa giải nguy cơ, thế nhân đều không tấm tắc lấy làm kỳ lạ.
